ID_Venta;ID_Tiempo;ID_Producto;ID_Cliente;ID_Tienda;Cantidad;Precio_Unitario;Descuento;Total_Venta
19875;590;64;3985;3;2;4886;2932;6840
21968;1692;54;2069;2;1;6836;0;6836
7473;1879;46;3136;5;1;6835;0;6835
2480;1711;59;1004;4;1;8543;1709;6834
26247;1766;14;918;4;1;8541;1708;6833
32444;1807;14;2794;5;1;8038;1206;6832
21415;36;54;1629;3;1;6832;0;6832
8602;1523;55;2735;1;1;7590;759;6831
32757;2005;62;1696;4;1;6829;0;6829
6192;1367;58;2221;2;1;6821;0;6821
23418;2086;29;1533;2;1;6821;0;6821
27638;543;54;1484;3;1;6819;0;6819
38334;1875;41;4938;3;2;3788;758;6818
19307;713;17;1680;4;1;6817;0;6817
36738;715;58;2406;3;1;6817;0;6817
27694;735;17;860;3;1;6815;0;6815
6430;1245;55;3046;2;1;8518;1704;6814
29612;1073;37;3966;2;1;6813;0;6813
13392;754;41;3131;4;2;3586;359;6813
38098;2130;17;3419;5;1;6812;0;6812
27223;1324;29;1818;1;1;8511;1702;6809
34559;1603;46;932;3;1;6809;0;6809
6100;1888;59;2551;4;1;9724;2917;6807
31927;1662;55;3578;2;1;7159;358;6801
37458;772;46;2240;4;1;6801;0;6801
18052;1747;14;4327;1;1;7556;756;6800
17861;2048;54;2316;4;1;6796;0;6796
32949;1522;62;2130;2;1;6794;0;6794
10189;389;55;4381;3;1;6793;0;6793
39151;45;17;530;3;1;6789;0;6789
7217;1186;62;1909;5;1;N/A;754;6788
28974;1765;54;238;1;1;6787;0;6787
11868;37;17;1787;3;1;6786;0;6786
34181;115;54;564;3;1;6785;0;6785
3163;685;46;4387;4;1;6785;0;6785
21253;288;54;4794;3;1;6785;0;6785
21344;1233;81;3404;4;1;7980;1197;6783
15217;1863;77;1236;4;1;9684;2905;6779
23202;1055;29;1857;2;1;6773;0;6773
14797;659;62;3088;3;1;6772;0;6772
8231;454;29;1277;3;1;6771;0;6771
18213;115;58;3651;3;1;7520;752;6768
9837;1925;14;552;4;1;9667;2900;6767
2877;1066;82;313;4;1;9666;2900;6766
13958;910;69;4069;3;1;9021;2255;6766
34537;224;29;2140;3;1;6762;0;6762
6040;1870;81;1281;3;-1;9008;2252;6756
36185;1754;46;1827;1;1;6756;0;6756
29187;1052;37;2196;2;1;6753;0;6753
3990;1879;46;572;1;1;6753;0;6753
6276;1390;62;623;5;1;6750;0;6750
18553;1071;29;1116;2;1;6747;0;6747
10626;1393;17;4109;3;1;6744;0;6744
8928;374;55;203;3;1;7097;355;6742
10664;1010;49;4106;2;1;8987;2247;6740
39143;1310;55;341;5;1;6740;0;6740
9529;2158;46;1265;4;1;6740;0;6740
10405;2120;62;3100;2;1;7488;749;6739
19810;1063;29;1624;2;1;N/A;1685;6738
26012;1822;37;4581;3;1;6738;0;6738
15591;1400;55;533;2;1;6738;0;6738
35011;1243;119;4141;1;1;8420;1684;6736
15818;2032;29;4047;1;1;6736;0;6736
23113;1865;49;3678;1;1;8971;2243;6728
5363;1134;52;661;2;2;4485;2242;6728
16928;605;54;1877;4;1;6726;0;6726
35567;809;37;3849;3;1;6726;0;6726
20623;1276;62;190;3;1;6723;0;6723
581;1045;52;1696;4;2;4802;2881;6723
36203;1172;14;4811;3;1;7469;747;6722
4433;1054;29;189;2;1;6721;0;6721
24924;2166;58;4174;4;1;7464;746;6718
18183;78;55;3809;3;1;6718;0;6718
26223;1415;46;2194;1;1;6718;0;6718
6387;1166;82;1734;4;1;8954;2238;6716
15650;325;55;536;3;1;6716;0;6716
39846;2037;46;4395;1;1;6716;0;6716
3341;1922;14;279;2;1;7899;1185;6714
5358;2130;54;30;5;1;6714;0;6714
3313;1510;29;799;4;1;8391;1678;6713
21059;1834;62;2093;4;1;6710;0;6710
15511;664;77;346;4;1;9581;2874;6707
663;1280;62;2243;5;1;6706;0;6706
38206;25;36;3676;3;2;3353;0;6706
18403;2151;82;1162;1;1;7447;745;6702
14479;593;62;423;3;1;6700;0;6700
14601;355;54;4887;3;1;6700;0;6700
39854;632;49;3926;4;1;9569;2871;6698
12430;1375;59;907;5;1;9569;2871;6698
27600;919;119;944;4;1;892800;2232;6696
20715;216;35;2392;3;1;8928;2232;6696
2028;2139;29;1010;1;1;7048;352;6696
25645;1068;29;82;2;;6696;0;6696
5378;769;36;3480;4;3;2976;2232;6696
4804;423;17;1200;3;1;6694;0;6694
31230;971;62;1223;3;1;7044;352;6692
514;1868;63;3776;3;2;4460;2230;6690
8680;326;62;1324;3;1;6686;0;6686
13164;221;62;1121;3;1;6683;0;6683
20510;567;34;3867;3;1;N/A;2228;6682
34258;842;41;2021;4;2;3929;1179;6679
197;1550;37;4825;1;1;6676;0;6676
15669;1311;55;359;5;1;6674;0;6674
35743;2036;61;787;2;2;4767;2860;6674
17251;402;14;4539;3;1;8897;2224;6673
34103;1701;35;1015;5;1;9532;2860;6672
10679;419;36;2385;3;2;3334;0;6668
39321;1066;34;122;3;1;9525;2858;6667
4917;748;17;3133;4;1;6666;0;6666
27868;954;37;1942;3;1;7840;1176;6664
22096;1259;37;3540;3;1;6660;0;6660
22172;1062;119;112;3;1;9513;2854;6659
33257;2157;17;678;2;1;6654;0;6654
145;647;53;2281;4;1;6651;0;6651
25146;423;81;3256;3;1;8309;1662;6647
35515;1070;37;2976;4;1;6644;0;6644
39299;1867;53;3173;5;1;6643;0;6643
30082;2005;54;328;1;1;6640;0;6640
34290;1400;37;285;1;1;7809;1171;6638
33464;948;46;2342;4;1;6636;0;6636
23273;1180;53;3544;4;1;6636;0;6636
8281;766;46;2366;4;1;6635;0;6635
38956;1462;29;3630;5;1;8289;1658;6631
37992;264;54;1349;3;1;6631;0;6631
9846;921;29;4756;5;1;6979;349;6630
12217;1063;62;3650;2;1;6624;0;6624
38173;1302;46;3278;4;1;6624;0;6624
21661;362;42;4204;3;1;9458;2837;6621
18165;1460;54;3708;3;1;6619;0;6619
39422;41;54;856;3;1;6618;0;6618
29669;1997;29;2663;3;1;8271;1654;6617
14875;1664;29;159;1;1;6615;0;6615
15241;2169;119;3494;4;1;7779;1167;6612
20819;1050;36;1518;3;2;3306;0;6612
26992;60;62;383;3;1;6604;0;6604
3108;22;55;3707;3;1;6603;0;6603
15678;1235;53;285;2;1;6595;0;6595
17985;1580;46;387;4;1;6591;0;6591
29001;450;28;1595;3;1;8783;2196;6587
33323;83;62;1334;3;1;6587;0;6587
28721;279;53;1504;3;1;6587;0;6587
32235;460;55;3389;3;1;8231;1646;6585
12706;1894;54;531;3;1;6585;0;6585
33909;1518;14;2922;3;1;9406;2822;6584
11267;1441;77;1862;5;1;8230;1646;6584
3608;649;37;2012;4;1;6584;0;6584
18062;1929;36;9;4;2;3292;0;6584
10807;662;36;3349;4;2;3291;0;6582
27474;1213;69;3537;1;1;8775;2194;6581
39270;159;81;38;3;1;7742;1161;6581
10145;1325;36;4314;5;2;3656;731;6581
38114;767;17;725;4;1;6578;0;6578
25443;845;37;2207;5;1;6574;0;6574
25099;1307;55;4756;1;1;6574;0;6574
33973;282;29;4734;3;;6573;0;6573
18774;1200;46;220;4;1;6573;0;6573
35503;2176;53;1868;3;1;6571;0;6571
24726;85;55;539;3;1;8213;1643;6570
39750;780;62;478;4;1;6568;0;6568
26086;239;62;3829;3;1;N/A;0;6565
33099;725;54;2852;4;1;6564;0;6564
25290;925;46;2022;2;1;6564;0;6564
28960;195;42;1281;3;1;9375;2812;6563
18517;1530;53;3287;2;1;6563;0;6563
7887;471;53;1403;3;1;6563;0;6563
38867;2117;81;3542;1;1;9370;2811;6559
39165;153;60;1321;3;1;8198;1640;6558
34620;2074;17;3854;4;1;6557;0;6557
23505;146;17;872;3;1;6554;0;6554
30349;1114;36;4971;3;2;3277;0;6554
18296;1407;119;3983;3;1;8191;1638;6553
6;355;55;499;3;1;6552;0;6552
1437;701;14;245;4;1;9359;2808;6551
36779;608;62;4958;4;1;6547;0;6547
13128;1184;54;4908;4;1;6543;0;6543
11062;198;29;4686;3;1;688600;344;6542
6173;116;29;3656;3;1;6541;0;6541
39957;1844;54;3270;1;1;6541;0;6541
21502;295;46;1807;3;1;6539;0;6539
38854;1843;46;1186;5;1;6539;0;6539
26885;1348;59;4054;2;1;9338;2801;6537
10309;1968;37;4706;4;1;7689;1153;6536
8149;731;55;4627;4;1;7262;726;6536
26046;1343;62;3330;1;1;7687;1153;6534
4671;818;17;2568;4;1;6534;0;6534
3479;1061;54;2285;2;1;6877;344;6533
15432;2134;55;1253;5;1;6877;344;6533
11361;1653;54;3573;5;1;6533;0;6533
32399;49;82;4556;3;1;8164;1633;6531
22141;1072;28;795;4;1;8160;1632;6528
32373;2153;54;3843;5;1;6522;0;6522
30728;212;46;4488;3;1;6520;0;6520
34448;925;29;2304;2;1;6516;0;6516
15874;1125;53;3964;2;1;6516;0;6516
14657;1451;53;1858;5;1;6515;0;6515
26323;728;34;927;4;1;8685;2171;6514
12287;1640;37;2668;5;1;6513;0;6513
19029;293;17;1933;3;1;6513;0;6513
10516;1064;29;4358;2;1;6849;342;6507
28062;276;59;3693;3;1;9294;2788;6506
27799;1803;37;3469;2;1;6506;0;6506
3060;2069;54;4536;5;1;6506;0;6506
14139;1471;55;4797;3;1;6847;342;6505
27681;462;36;2061;3;2;3250;0;6500
3278;1059;35;2853;3;1;8123;1625;6498
36640;1685;37;4141;2;1;6497;0;6497
21478;580;37;4775;3;1;7218;722;6496
7429;1416;119;1218;2;1;9274;2782;6492
27257;402;62;2799;3;1;6489;0;6489
26823;1984;42;4787;2;1;9269;2781;6488
30450;1263;28;4293;5;1;9268;2780;6488
29074;5;82;491;3;1;9265;2780;6485
28098;499;53;1676;3;1;6485;0;6485
19423;1893;29;3769;3;1;6485;0;6485
39176;1230;55;3562;1;1;7628;1144;6484
17278;1598;60;1644;5;1;8643;2161;6482
19420;1458;35;3581;5;1;8102;1620;6482
30096;1991;54;2610;5;1;6482;0;6482
2304;667;35;321;4;1;9259;2778;6481
22491;1443;55;951;5;1;6481;0;6481
23379;1231;46;153;4;1;6481;0;6481
8551;1983;53;4536;1;1;6481;0;6481
13137;2037;37;3055;5;1;6479;0;6479
13754;528;54;66;3;1;6477;0;6477
22857;1388;35;3042;5;1;8634;2158;6476
26474;1944;37;4279;5;1;6474;0;6474
31825;1672;37;1990;5;1;6473;0;6473
6330;112;29;2770;3;1;6473;0;6473
3658;1073;37;1110;4;1;6469;0;6469
36296;2054;54;3985;3;1;6469;0;6469
598;394;81;4283;3;1;8622;2156;6466
12601;629;37;3546;4;1;6465;0;6465
39739;1132;55;2461;2;1;6463;0;6463
15614;794;55;151;4;1;6463;0;6463
23117;1130;17;2266;3;1;6462;0;6462
15895;628;53;4908;4;1;6456;0;6456
6672;1743;53;2809;1;1;6456;0;6456
18447;751;46;2776;4;1;6455;0;6455
654;1597;81;3413;2;1;9218;2765;6453
13310;1074;36;1758;5;2;3226;0;6452
27248;314;58;548;3;1;8601;2150;6451
4341;1006;62;1859;5;1;6451;0;6451
11088;1172;37;3875;2;1;6450;0;6450
4868;338;17;1243;3;1;6444;0;6444
6014;1068;29;921;5;1;6443;0;6443
30584;2108;37;882;2;1;6441;0;6441
33054;1067;41;1062;3;2;4599;2759;6439
33255;768;17;2255;4;1;6437;0;6437
26786;275;53;3999;3;1;6436;0;6436
39960;1611;62;459;2;1;6774;339;6435
19431;2039;37;782;2;1;7146;715;6431
10954;178;17;2513;3;1;6431;0;6431
18060;1006;54;3581;2;1;6431;0;6431
38738;940;117;2934;4;1;8570;2142;6428
24155;1634;46;2020;1;1;6428;0;6428
1118;1895;36;2124;4;2;3781;1134;6428
26250;913;29;4302;4;1;6427;0;6427
1216;496;46;2577;3;1;6427;0;6427
19724;992;58;1179;4;1;9174;2752;6422
36766;148;54;2901;3;1;6420;0;6420
37312;1342;54;1388;1;1;6420;0;6420
26949;94;29;2096;3;1;6417;0;6417
17535;2020;17;639;3;1;6415;0;6415
13120;461;29;1483;3;1;6414;0;6414
8704;535;53;615;3;1;6414;0;6414
31530;373;55;4268;3;1;6411;0;6411
39796;447;29;3245;3;1;6409;0;6409
21758;1678;82;2240;1;1;9151;2745;6406
21002;1057;59;1693;2;1;8538;2134;6404
21367;1144;29;3313;5;1;8537;2134;6403
9379;1892;62;3204;3;1;6401;0;6401
34214;2074;62;1508;4;1;6401;0;6401
19080;1850;62;3821;2;1;7530;1130;6400
12142;2091;37;2054;2;1;6400;0;6400
37639;496;46;164;3;1;6394;0;6394
20452;2110;54;4111;2;1;6393;0;6393
15416;1614;29;4919;3;1;6392;0;6392
11657;2067;82;2280;4;1;7517;1128;6389
16797;325;117;1361;3;1;7516;1127;6389
37222;1029;62;2115;2;1;6389;0;6389
15804;1027;29;3445;4;1;7514;1127;6387
38704;521;53;744;3;1;6386;0;6386
12962;53;82;3181;3;1;7979;1596;6383
23611;36;17;846;3;1;6379;0;6379
27842;1983;17;719;3;1;6379;0;6379
27150;1164;29;3500;1;1;6378;0;6378
27496;1771;35;2149;3;1;8502;2126;6376
31213;1438;62;4788;3;1;6376;0;6376
39058;1132;14;2683;2;1;9106;2732;6374
35596;1264;36;3834;4;2;3541;708;6374
5546;165;29;3016;3;1;7965;1593;6372
34793;1475;35;3090;1;1;7497;1125;6372
25537;1455;28;3380;2;1;8494;2124;6370
23456;750;36;4700;4;2;3185;0;6370
7501;1132;17;2893;5;1;6369;0;6369
13431;242;55;2486;3;1;7076;708;6368
23529;745;54;2577;4;1;6366;0;6366
9194;1748;28;3286;5;1;9092;2728;6364
30834;239;54;2586;3;1;6364;0;6364
15089;1256;37;213;1;1;7953;1591;6362
12536;1220;36;2852;2;2;3976;1590;6362
38028;569;62;3225;3;1;6361;0;6361
2925;837;53;955;4;1;6361;0;6361
17724;1816;62;1511;3;1;6360;0;6360
21377;474;81;864;3;1;7947;1589;6358
25393;992;53;1419;3;1;6356;0;6356
23936;702;52;4621;4;2;4237;2118;6356
36674;2029;53;332;4;1;6354;0;6354
11127;1809;49;1750;1;1;9065;2720;6345
17745;799;53;3343;4;1;6345;0;6345
4313;281;36;572;3;2;3172;0;6344
27961;1344;53;26;2;1;6343;0;6343
4045;932;46;3036;2;1;6674;334;6340
16656;1073;36;4849;5;2;3337;334;6340
20208;1433;54;3971;5;1;6335;0;6335
13407;1382;37;4368;5;1;6334;0;6334
38735;1021;37;4147;5;1;6333;0;6333
38316;138;14;4100;3;1;7443;1116;6327
18587;1535;46;4563;4;1;6323;0;6323
4020;518;53;310;3;1;6322;0;6322
329;952;17;2956;4;1;6322;0;6322
6313;1433;53;4989;1;1;6322;0;6322
10718;436;37;2050;3;1;6322;0;6322
29247;1305;46;393;5;1;7437;1116;6321
24141;1251;61;328;1;1;6321;0;6321
25430;1315;37;1837;3;1;6321;0;6321
28237;2124;46;2998;1;1;6321;0;6321
23421;942;54;4686;2;1;6652;333;6319
28250;352;53;755;3;1;6317;0;6317
31571;1855;14;3249;4;1;8420;2105;6315
36105;1151;48;1326;2;1;6314;0;6314
30804;1052;54;2071;3;1;6313;0;6313
10554;1227;36;1415;2;2;3156;0;6312
742;686;28;4779;4;1;N/A;2704;6311
35778;131;37;4726;3;1;6310;0;6310
38626;1668;49;3581;5;1;9012;2704;6308
27004;696;17;3995;4;1;6307;0;6307
38046;1082;29;4327;3;1;7883;1577;6306
19273;91;29;4443;3;1;7419;1113;6306
7329;422;58;856;3;1;9005;2702;6303
8289;163;17;4446;3;1;6300;0;6300
21212;1226;37;1486;4;1;6298;0;6298
12094;1841;17;880;3;1;6298;0;6298
994;1243;36;69;1;;3149;0;6298
11577;1377;46;3517;2;1;6622;331;6291
37826;402;17;3353;3;1;6290;0;6290
31162;1376;17;3017;1;1;6288;0;6288
35306;1474;61;3166;2;1;6288;0;6288
13119;2087;36;3760;3;2;3144;0;6288
2149;1064;54;2296;5;1;6617;331;6286
13591;529;54;4218;3;1;6284;0;6284
27706;1060;54;3400;2;1;6284;0;6284
39583;523;48;4272;3;1;6283;0;6283
7213;605;36;1313;3;2;3140;0;6280
33039;885;48;2606;3;1;6279;0;6279
23616;1984;37;1046;1;1;6279;0;6279
37440;1105;62;1829;5;1;6277;0;6277
12842;1200;55;407;1;1;8368;2092;6276
1925;1711;34;2933;4;1;8965;2690;6275
27839;1460;61;2834;2;1;6273;0;6273
35364;1813;62;3430;5;1;6272;0;6272
14125;1440;36;2707;3;2;3136;0;6272
32747;552;48;688;3;1;6271;0;6271
24929;1169;54;4437;4;1;6267;0;6267
7500;1428;46;1267;5;1;6266;0;6266
8194;464;17;4510;3;1;6261;0;6261
21165;1319;46;3307;5;1;6257;0;6257
4555;1043;28;1008;5;1;893700;2681;6256
26894;1337;28;1864;4;1;8341;2085;6256
37628;859;62;1864;5;1;6254;0;6254
3713;1504;53;3503;1;1;6253;0;6253
12846;632;17;4073;3;1;6253;0;6253
33361;770;29;3576;4;1;6947;695;6252
4655;866;46;3401;4;1;6249;0;6249
4910;1141;54;2728;5;1;6248;0;6248
8243;45;62;1399;3;1;6247;0;6247
23305;1428;61;3010;1;1;6246;0;6246
21005;427;53;784;3;1;6245;0;6245
26527;1976;41;3069;5;2;4459;2675;6243
25059;1074;36;4986;5;2;3902;1561;6243
5428;545;46;629;3;1;7341;1101;6240
14305;1054;37;1007;2;1;6237;0;6237
12357;1752;117;1135;1;1;8908;2672;6236
37743;967;17;4468;2;1;6236;0;6236
14196;152;119;1641;3;1;8906;2672;6234
10481;569;42;3529;3;1;8904;2671;6233
16985;670;46;3347;4;1;6232;0;6232
34864;793;54;486;3;1;6923;692;6231
31192;23;14;61;3;1;8894;2668;6226
28521;1430;36;871;2;2;3113;0;6226
19726;1497;29;1802;5;1;7779;1556;6223
11723;1064;17;2980;5;1;6221;0;6221
36043;584;36;887;3;2;3274;327;6221
12986;1967;35;1049;5;1;8886;2666;6220
19825;1050;37;2169;2;1;6220;0;6220
36281;1047;37;3003;5;1;6210;0;6210
35464;1639;61;819;3;1;6210;;6210
3870;153;53;2128;3;1;6208;0;6208
9916;2039;54;4179;5;1;6207;0;6207
1612;1386;61;3588;2;1;6203;0;6203
22039;868;46;268;4;1;6201;0;6201
20268;797;62;978;4;1;7747;1549;6198
10449;1054;37;1842;3;1;7747;1549;6198
3064;1322;58;2320;5;1;6886;689;6197
26736;1377;53;79;2;1;6197;0;6197
31343;185;17;3058;3;1;6196;0;6196
23835;669;17;1618;4;1;6196;0;6196
39411;41;37;1146;3;1;6196;0;6196
35246;849;46;4578;5;1;N/A;688;6195
39935;1789;61;2577;3;1;6194;0;6194
32689;902;46;4822;3;1;6192;0;6192
21780;40;37;3768;3;-1;6189;0;6189
17291;1016;62;3871;3;1;6189;0;6189
25362;1423;37;3339;3;1;6189;0;6189
21788;1132;17;2088;2;1;6188;0;6188
31744;2009;37;4650;3;1;6187;0;6187
2245;1856;81;4589;2;1;7731;1546;6185
35491;1920;55;3344;1;1;6511;326;6185
21291;2082;37;1076;5;1;6184;0;6184
20038;531;59;4874;3;1;8833;desc;6183
24767;406;46;3504;3;1;6182;0;6182
1637;904;46;2794;5;1;6181;0;6181
2114;1934;54;1112;4;1;6178;0;6178
10488;2035;60;830;2;1;8234;2058;6176
21786;1168;53;987;2;1;6174;0;6174
4303;1619;69;2928;3;1;8814;2644;6170
12575;1254;55;1273;3;1;7713;1543;6170
11624;106;37;3338;3;1;7711;1542;6169
31264;1448;62;691;5;1;6169;0;6169
29908;788;53;383;4;1;6165;0;6165
11470;1860;77;3689;4;1;8217;2054;6163
7105;592;82;3041;3;;7704;1541;6163
18596;2008;62;548;4;1;6160;0;6160
37885;203;14;3200;3;1;8790;2637;6153
9140;1307;117;3632;5;1;7691;1538;6153
24079;1605;82;1072;1;1;7239;1086;6153
34986;665;119;38;3;1;8789;2637;6152
25792;1066;53;229;2;1;6151;0;6151
28446;867;62;393;5;1;6149;0;6149
8120;1114;17;1017;4;1;6147;0;6147
4114;199;48;2651;3;1;6143;0;6143
21128;1710;62;2965;2;1;6143;0;6143
9038;1834;54;4289;4;1;6141;0;6141
321;1147;58;357;5;1;6821;682;6139
32307;1477;82;525;5;1;8183;2046;6137
27319;710;37;1705;4;1;6135;0;6135
20203;1061;81;2912;5;1;8175;2044;6131
7524;1557;55;3103;1;1;8167;2042;6125
12212;1072;48;2647;5;1;6125;0;6125
9131;552;48;3013;3;1;6125;0;6125
12033;1624;58;97;4;1;7201;1080;6121
17214;177;61;135;3;1;6119;0;6119
4540;195;17;3039;3;1;6118;0;6118
4958;1348;62;148;3;1;6118;0;6118
8079;835;36;524;4;2;3059;0;6118
17807;466;36;3184;3;2;3059;0;6118
7202;307;61;1698;3;1;6117;0;6117
19839;364;46;1594;3;1;6117;0;6117
15570;1031;61;39;5;1;6116;0;6116
20430;17;37;129;3;1;6113;0;6113
16098;884;53;1703;3;;6113;0;6113
14330;346;82;69;3;1;8730;2619;6111
30025;1648;46;3783;5;1;6110;0;6110
25893;1117;46;4963;4;-1;6109;0;6109
32455;513;61;1025;3;1;6107;0;6107
10176;141;37;4724;3;1;6107;0;6107
428;1919;54;3787;3;1;6106;0;6106
17949;972;36;632;2;2;3053;0;6106
22085;550;37;3614;3;1;6104;0;6104
13172;986;17;4600;4;1;6103;0;6103
37414;2159;62;309;2;1;6103;0;6103
33859;724;61;4646;3;1;6101;0;6101
17657;133;29;1858;3;1;6421;321;6100
22453;869;48;2118;5;1;6100;0;6100
25889;282;37;4118;3;1;6100;0;6100
3905;1829;117;401;2;1;7622;1524;6098
25928;961;37;3679;2;1;7174;1076;6098
18308;1554;55;3300;5;1;7168;1075;6093
17004;1022;37;210;5;1;6088;0;6088
5594;2119;62;3073;1;1;6088;0;6088
18502;841;17;987;4;1;6406;320;6086
8264;40;62;2027;3;1;6082;0;6082
28634;240;55;433;3;1;8108;2027;6081
2873;1930;36;2198;5;2;3577;1073;6081
37901;2017;46;2388;4;1;6075;0;6075
4317;1542;37;3186;2;1;6074;0;6074
36002;2067;62;988;4;1;6074;0;6074
34677;1061;35;2783;4;1;8097;2024;6073
16133;1966;48;1190;2;1;6073;0;6073
37972;777;46;4336;4;1;7144;1072;6072
1003;1885;37;4824;4;1;6068;0;6068
38686;457;48;2484;3;1;6067;0;6067
23547;1204;37;137;3;1;6067;0;6067
34773;925;17;1244;2;1;6066;0;6066
20913;1576;117;4840;4;1;8085;2021;6064
4246;2030;62;930;5;1;6059;0;6059
32131;164;58;1295;3;1;7572;1514;6058
4462;1089;55;3970;3;1;6376;319;6057
19455;1184;55;2742;1;1;8072;2018;6054
18971;1068;61;4481;4;1;6049;0;6049
26320;1830;61;2753;2;1;6049;0;6049
27516;1011;61;4230;4;1;6047;0;6047
16166;1806;62;2921;2;1;6363;318;6045
6195;1483;53;1311;1;1;6045;0;6045
34141;380;117;4810;3;1;8059;2015;6044
18132;981;54;903;4;1;7111;1067;6044
23022;282;62;3073;3;1;7553;1511;6042
17304;199;61;2809;3;1;6042;0;6042
39551;2098;69;710;3;1;8630;2589;6041
1772;1690;48;1196;5;1;6038;0;6038
9955;380;62;3000;3;1;6033;0;6033
22120;1754;37;675;5;1;6033;0;6033
339;1053;36;1126;2;2;3770;1508;6032
5859;36;17;103;3;1;6348;317;6031
6147;1074;36;3918;2;2;3015;0;6030
38759;1002;53;1212;2;1;6023;0;6023
8404;1132;17;34;4;1;6021;0;6021
24439;99;14;4992;3;1;8597;2579;6018
18631;1983;35;239;4;1;N/A;2005;6016
19959;939;61;1800;2;1;6016;0;6016
32571;129;36;261;3;2;4011;2006;6016
12427;1044;58;3836;4;1;8591;2577;6014
39468;1745;82;4853;3;1;7518;1504;6014
34800;286;62;2873;3;1;6012;0;6012
24222;2044;46;2779;4;1;6010;0;6010
9887;1928;14;1582;1;1;8579;2574;6005
37989;1012;36;3292;5;2;3753;1501;6005
17176;1536;54;4416;5;1;6002;0;6002
12782;1942;54;39;1;1;6002;0;6002
16132;2019;61;175;5;1;6001;0;6001
3215;517;59;1271;3;1;7999;2000;5999
10136;34;54;2846;3;1;6666;667;5999
173;1074;37;829;2;1;7495;1499;5996
942;1158;54;2152;5;1;5996;0;5996
23832;146;61;4774;3;1;5992;0;5992
1108;1627;35;1901;3;1;7987;1997;5990
31464;1098;29;17;3;1;7046;1057;5989
20689;1796;37;3852;3;1;7485;desc;5988
34415;751;46;84;3;1;5983;0;5983
29863;509;55;1828;3;1;8546;2564;5982
7936;275;46;3584;3;1;5980;0;5980
19180;1133;37;1356;2;1;5978;0;5978
32211;591;37;2882;3;1;6641;664;5977
25825;1354;54;1298;1;1;6640;664;5976
26726;1087;37;3689;5;1;6290;314;5976
39011;966;53;2352;4;1;5975;0;5975
20274;2177;82;4169;5;1;7963;1991;5972
36754;1901;54;128;2;1;5970;0;5970
3021;649;54;2278;4;1;5968;0;5968
30582;2043;53;732;4;1;5968;0;5968
17000;310;61;1971;3;1;6280;314;5966
7185;513;42;2115;3;1;8520;2556;5964
16088;1880;55;1603;2;1;8519;2556;5963
9014;111;61;4621;3;1;5963;0;5963
32864;304;37;2935;3;1;5961;0;5961
23293;1198;54;3603;4;1;5961;0;5961
2709;36;14;3054;3;1;7945;;5959
26714;1053;37;4898;3;1;5959;0;5959
34731;1707;54;3;1;1;5958;0;5958
16328;16;64;1247;3;1;5957;0;5957
9091;983;17;4314;5;1;5957;0;5957
21518;319;17;4819;3;1;5957;0;5957
20818;687;62;4165;4;1;5957;0;5957
2241;1712;62;4635;4;1;5956;0;5956
10658;1132;58;1568;5;1;8507;2552;5955
2230;682;28;609;4;1;8491;2547;5944
28229;362;17;3716;3;1;5944;0;5944
4975;570;59;2165;3;1;7924;1981;5943
31666;881;35;896;5;1;7426;1485;5941
3307;841;37;1032;4;1;7920;1980;5940
6256;1149;54;2103;5;1;5940;0;5940
23036;1607;42;1862;5;1;8483;2545;5938
28215;77;46;2737;3;1;5938;0;5938
18261;926;54;248;5;1;5938;0;5938
20471;869;48;697;3;1;5938;0;5938
38005;926;61;2547;3;1;6249;312;5937
15830;160;61;4828;3;1;5937;0;5937
13679;1031;17;4979;5;1;5936;0;5936
21458;1350;54;4521;4;1;5935;0;5935
5209;1877;14;2054;1;1;8477;2543;5934
35001;1289;17;4902;3;1;5933;0;5933
28879;1009;62;341;5;1;5932;0;5932
35711;293;46;4756;3;;5931;0;5931
12144;401;62;3124;3;1;5931;0;5931
7203;1087;46;4661;4;1;5931;0;5931
21070;1294;17;2189;2;1;5927;0;5927
35106;1055;37;1810;2;1;6584;658;5926
3312;1400;48;2347;5;1;5925;0;5925
2162;1316;46;272;1;1;5924;0;5924
33007;726;61;3201;4;1;5921;0;5921
9349;1387;53;2814;4;1;5921;0;5921
27676;126;46;4418;3;1;5920;0;5920
6556;1521;62;1101;5;1;7399;1480;5919
33922;152;54;4463;3;1;5917;0;5917
6558;113;62;2567;3;1;5912;0;5912
29599;1628;117;2412;4;1;7389;1478;5911
26155;395;61;2957;3;1;6221;311;5910
11932;1185;58;185;2;1;7878;1970;5908
39996;1617;54;2947;4;1;6564;656;5908
32916;555;48;2003;3;1;6219;311;5908
30763;1669;29;4481;1;1;7384;1477;5907
15179;1099;17;1136;2;1;5907;0;5907
13922;101;55;4792;3;1;6559;656;5903
7096;1249;54;2051;3;1;6558;656;5902
37966;1304;64;2843;1;1;5901;0;5901
24473;1826;61;3462;3;1;5900;0;5900
3249;1879;53;2097;3;1;5900;0;5900
36363;1513;46;1441;2;1;6553;655;5898
12133;622;61;641;4;1;5898;0;5898
17921;117;54;1268;3;1;5897;0;5897
23670;1392;54;321;5;1;6935;1040;5895
28330;303;46;1681;3;1;5895;0;5895
1749;1632;29;443;4;1;7859;1965;5894
4977;279;37;4996;3;1;6203;310;5893
33343;195;61;3837;3;1;5893;0;5893
4212;1233;64;4878;5;1;5892;0;5892
